feature_1,feature_2,feature_3,period,y
2021-01-04,Organic,RU,58,12.3
2021-01-04,Organic,Tier1,1,2.5
2021-01-04,Organic,Tier1,2,4.83
2021-01-04,Organic,Tier1,3,6.17
2021-01-04,Organic,Tier1,4,7.5
2021-01-04,Organic,Tier1,5,8.5
2021-01-04,Organic,Tier1,6,9.5
2021-01-04,Organic,Tier1,7,10.5
2021-01-04,Organic,Tier1,8,11.5
2021-01-04,Organic,Tier1,9,12.5
2021-01-04,Organic,Tier1,10,13.5
2021-01-04,Organic,Tier1,11,14.5
2021-01-04,Organic,Tier1,12,15
2021-01-04,Organic,Tier1,13,15.5
2021-01-04,Organic,Tier1,14,16
2021-01-04,Organic,Tier1,15,16.5
2021-01-04,Organic,Tier1,16,17
2021-01-04,Organic,Tier1,17,17.5
2021-01-04,Organic,Tier1,18,18
2021-01-04,Organic,Tier1,19,18.5
2021-01-04,Organic,Tier1,20,19
2021-01-04,Organic,Tier1,21,19.5
2021-01-04,Organic,Tier1,22,20
2021-01-04,Organic,Tier1,23,20.5
2021-01-04,Organic,Tier1,24,21
2021-01-04,Organic,Tier1,25,21.5
2021-01-04,Organic,Tier1,26,22
2021-01-04,Organic,Tier1,27,22.5
2021-01-04,Organic,Tier1,28,23
2021-01-04,Organic,Tier1,29,23.5
2021-01-04,Organic,Tier1,30,24
2021-01-04,Organic,Tier1,31,24.5
2021-01-04,Organic,Tier1,32,25
2021-01-04,Organic,Tier1,33,25.5
2021-01-04,Organic,Tier1,34,26
2021-01-04,Organic,Tier1,35,26.5
2021-01-04,Organic,Tier1,36,27
2021-01-04,Organic,Tier1,37,27.5
2021-01-04,Organic,Tier1,38,28
2021-01-04,Organic,Tier1,39,28.5
2021-01-04,Organic,Tier1,40,29
2021-01-04,Organic,Tier1,41,29.5
2021-01-04,Organic,Tier1,42,30.5
2021-01-04,Organic,Tier1,43,31.5
2021-01-04,Organic,Tier1,44,32.5
2021-01-04,Organic,Tier1,45,33.5
2021-01-04,Organic,Tier1,46,34.5
2021-01-04,Organic,Tier1,47,35.5
2021-01-04,Organic,Tier1,48,36.5
2021-01-04,Organic,Tier1,49,37.5
2021-01-04,Organic,Tier1,50,38.5
2021-01-04,Organic,Tier1,51,39.5
2021-01-04,Organic,Tier1,52,40
2021-01-04,Organic,Tier1,53,40.5
2021-01-04,Organic,Tier1,54,41
2021-01-04,Organic,Tier1,55,41.5
2021-01-04,Organic,Tier1,56,42
2021-01-04,Organic,Tier1,57,42.5
2021-01-04,Organic,Tier1,58,43
2021-01-04,Organic,Tier1,59,43.5
2021-01-04,Organic,Tier1,60,44
2021-01-04,Organic,Tier1,61,44.5
2021-01-04,Organic,Tier1,62,45
2021-01-04,Organic,Tier1,63,45.5
2021-01-04,Organic,Tier1,64,46
2021-01-04,Organic,Tier1,65,46.5
2021-01-04,Organic,Tier1,66,47
2021-01-04,Organic,Tier1,67,47.5
2021-01-04,Organic,Tier1,69,48
2021-01-04,Organic,Tier1,71,48.5
2021-01-04,Organic,Tier1,72,49
2021-01-04,Organic,Tier1,73,49.5
2021-01-04,Organic,Tier1,74,50
2021-01-04,Organic,Tier1,75,50.5
2021-01-04,Organic,Tier1,76,51
2021-01-04,Organic,Tier1,77,51.5
2021-01-04,Organic,Tier1,78,52
2021-01-04,Organic,Tier1,79,52.5
2021-01-04,Organic,Tier1,80,53
2021-01-04,Organic,Tier1,81,53.5
2021-01-04,Organic,Tier1,82,54
2021-01-04,Organic,Tier1,83,54.5
2021-01-04,Organic,Tier1,84,55
2021-01-04,Organic,Tier1,85,55.5
2021-01-04,Organic,Tier1,86,56
2021-01-04,Organic,Tier1,87,56.5
2021-01-04,Organic,Tier1,88,57
2021-01-04,Organic,Tier1,89,57.5
2021-01-04,Organic,Tier1,91,58
2021-01-04,Organic,Tier1,92,58.5
2021-01-04,Organic,Tier1,93,59
2021-01-04,Organic,Tier1,94,59.5
2021-01-04,Organic,Tier1,95,60
2021-01-04,Organic,Tier1,96,60.5
2021-01-04,Organic,Tier1,97,61
2021-01-04,Organic,Tier1,98,61.5
2021-01-04,Organic,Tier1,99,62
2021-01-04,Organic,Tier1,100,62.5
2021-01-04,Organic,Tier1,101,63
2021-01-04,Organic,Tier1,102,63.5
2021-01-04,Organic,Tier1,103,64
2021-01-04,Organic,Tier1,104,64.5
2021-01-04,Organic,Tier1,105,65
2021-01-04,Organic,Tier1,106,65.5
2021-01-04,Organic,Tier1,107,66
2021-01-04,Organic,Tier1,108,66.5
2021-01-04,Organic,US,1,2.99
2021-01-04,Organic,US,2,4.62
2021-01-04,Organic,US,3,5.91
2021-01-04,Organic,US,4,7.02
2021-01-04,Organic,US,5,8.23
2021-01-04,Organic,US,6,9.26
2021-01-04,Organic,US,7,10.19
2021-01-04,Organic,US,8,11.09
2021-01-04,Organic,US,9,12.08
2021-01-04,Organic,US,10,12.99
2021-01-04,Organic,US,11,13.86
2021-01-04,Organic,US,12,14.67
2021-01-04,Organic,US,13,15.44
2021-01-04,Organic,US,14,16.31
2021-01-04,Organic,US,15,17.05
2021-01-04,Organic,US,16,17.73
2021-01-04,Organic,US,17,18.41
2021-01-04,Organic,US,18,19.17
2021-01-04,Organic,US,19,19.84
2021-01-04,Organic,US,20,20.46
2021-01-04,Organic,US,21,21.06
2021-01-04,Organic,US,22,21.7
2021-01-04,Organic,US,23,22.32
2021-01-04,Organic,US,24,22.87
2021-01-04,Organic,US,25,23.39
2021-01-04,Organic,US,26,23.91
2021-01-04,Organic,US,27,24.49
2021-01-04,Organic,US,28,25.01
2021-01-04,Organic,US,29,25.51
2021-01-04,Organic,US,30,26
2021-01-04,Organic,US,31,26.53
2021-01-04,Organic,US,32,27.01
2021-01-04,Organic,US,33,27.49
2021-01-04,Organic,US,34,27.97
2021-01-04,Organic,US,35,28.46
2021-01-04,Organic,US,36,28.93
2021-01-04,Organic,US,37,29.4
2021-01-04,Organic,US,38,29.85
2021-01-04,Organic,US,39,30.28
2021-01-04,Organic,US,40,30.77
2021-01-04,Organic,US,41,31.21
2021-01-04,Organic,US,42,31.6
2021-01-04,Organic,US,43,32
2021-01-04,Organic,US,44,32.43
2021-01-04,Organic,US,45,32.83
2021-01-04,Organic,US,46,33.19
2021-01-04,Organic,US,47,33.55
2021-01-04,Organic,US,48,33.95
2021-01-04,Organic,US,49,34.31
2021-01-04,Organic,US,50,34.67
2021-01-04,Organic,US,51,35.02
2021-01-04,Organic,US,52,35.36
2021-01-04,Organic,US,53,36.47
2021-01-04,Organic,US,54,36.9
2021-01-04,Organic,US,55,37.25
2021-01-04,Organic,US,56,37.55
2021-01-04,Organic,US,57,37.94
2021-01-04,Organic,US,58,38.29
2021-01-04,Organic,US,59,38.58
2021-01-04,Organic,US,60,38.88
2021-01-04,Organic,US,61,39.19
2021-01-04,Organic,US,62,39.51
2021-01-04,Organic,US,63,39.79
2021-01-04,Organic,US,64,40.07
2021-01-04,Organic,US,65,40.33
2021-01-04,Organic,US,66,40.66
2021-01-04,Organic,US,67,40.92
2021-01-04,Organic,US,68,41.17
2021-01-04,Organic,US,69,41.44
2021-01-04,Organic,US,70,41.71
2021-01-04,Organic,US,71,41.96
2021-01-04,Organic,US,72,42.2
2021-01-04,Organic,US,73,42.44
2021-01-04,Organic,US,74,42.7
2021-01-04,Organic,US,75,42.96
2021-01-04,Organic,US,76,43.22
2021-01-04,Organic,US,77,43.45
2021-01-04,Organic,US,78,43.71
2021-01-04,Organic,US,79,43.95
2021-01-04,Organic,US,80,44.2
2021-01-04,Organic,US,81,44.42
2021-01-04,Organic,US,82,44.62
2021-01-04,Organic,US,83,44.87
2021-01-04,Organic,US,84,45.1
2021-01-04,Organic,US,85,45.31
2021-01-04,Organic,US,86,45.52
2021-01-04,Organic,US,87,45.74
2021-01-04,Organic,US,88,45.95
2021-01-04,Organic,US,89,46.16
2021-01-04,Organic,US,90,46.38
2021-01-04,Organic,US,91,46.58
2021-01-04,Organic,US,92,46.8
2021-01-04,Organic,US,93,46.99
2021-01-04,Organic,US,94,47.19
2021-01-04,Organic,US,95,47.36
2021-01-04,Organic,US,96,47.57
2021-01-04,Organic,US,97,47.77
2021-01-04,Organic,US,98,47.95
2021-01-04,Organic,US,99,48.12
2021-01-04,Organic,US,100,48.31
2021-01-04,Organic,US,101,48.49
2021-01-04,Organic,US,102,48.68
2021-01-04,Organic,US,103,48.85
2021-01-04,Organic,US,104,49.02
2021-01-04,Organic,US,105,49.65
2021-01-04,Organic,US,106,49.9
2021-01-04,Organic,US,107,50.09
2021-01-04,Organic,US,108,50.26
2021-01-11,Google,Asia,1,3
2021-01-11,Google,Europe,1,1.5
2021-01-11,Google,Europe,2,4.5
2021-01-11,Google,Europe,3,7.5
2021-01-11,Google,Europe,4,10.5
2021-01-11,Google,Europe,5,13.5
2021-01-11,Google,Europe,6,16.5
2021-01-11,Google,Europe,7,19.5
2021-01-11,Google,Europe,8,22.5
2021-01-11,Google,Europe,9,25.5
2021-01-11,Google,Europe,10,28.5
2021-01-11,Google,Europe,11,31.5
2021-01-11,Google,Europe,12,34.5
2021-01-11,Google,Europe,13,37.5
2021-01-11,Google,Europe,14,40.5
2021-01-11,Google,Europe,15,42
2021-01-11,Google,Europe,16,43.5
2021-01-11,Google,Europe,17,45
2021-01-11,Google,Europe,18,46.5
2021-01-11,Google,Europe,19,48
2021-01-11,Google,Europe,20,49.5
2021-01-11,Google,Europe,23,51
2021-01-11,Google,Europe,24,52.5
2021-01-11,Google,Latam,1,1.6
2021-01-11,Google,Latam,2,2.8
2021-01-11,Google,Latam,3,3.4
2021-01-11,Google,Latam,4,4
2021-01-11,Google,Latam,11,4.6
2021-01-11,Google,Other,1,3
2021-01-11,Google,Other,2,6
2021-01-11,Google,Tier1,1,3
2021-01-11,Google,Tier1,2,6
2021-01-11,Google,Tier1,3,9
2021-01-11,Google,Tier1,4,12
2021-01-11,Google,Tier1,5,15
2021-01-11,Google,Tier1,6,18
2021-01-11,Google,Tier1,7,21
2021-01-11,Google,Tier1,8,24
2021-01-11,Google,Tier1,12,28
2021-01-11,Google,Tier1,13,32
2021-01-11,Google,Tier1,14,36
2021-01-11,Google,Tier1,15,40
2021-01-11,Google,Tier1,16,44
2021-01-11,Google,Tier1,17,48
2021-01-11,Google,Tier1,18,52
2021-01-11,Google,Tier1,19,56
2021-01-11,Google,Tier1,20,60
2021-01-11,Google,Tier1,21,64
2021-01-11,Google,Tier1,22,68
2021-01-11,Google,Tier1,23,72
2021-01-11,Google,Tier1,24,76
2021-01-11,Google,Tier1,25,80
2021-01-11,Google,Tier1,26,84
2021-01-11,Google,Tier1,27,88
2021-01-11,Google,Tier1,28,92
2021-01-11,Google,Tier1,29,96
2021-01-11,Google,Tier1,30,100
2021-01-11,Google,Tier1,31,104
2021-01-11,Google,Tier1,32,108
2021-01-11,Google,Tier1,43,112
2021-01-11,Google,Tier1,44,116
2021-01-11,Google,Tier1,45,120
2021-01-11,Google,Tier1,46,124
2021-01-11,Google,Tier1,47,128
2021-01-11,Google,Tier1,48,132
2021-01-11,Google,Tier1,49,136
2021-01-11,Google,Tier1,50,140
2021-01-11,Google,Tier1,51,144
2021-01-11,Google,Tier1,52,148
2021-01-11,Google,Tier1,53,152
2021-01-11,Google,Tier1,54,156
2021-01-11,Google,Tier1,55,160
2021-01-11,Google,Tier1,56,164
2021-01-11,Google,Tier1,58,168
2021-01-11,Google,Tier1,59,172
2021-01-11,Google,Tier1,60,176
2021-01-11,Google,Tier1,61,180
2021-01-11,Google,Tier1,62,184
2021-01-11,Google,Tier1,63,188
2021-01-11,Google,Tier1,64,192
2021-01-11,Google,Tier1,65,196
2021-01-11,Google,Tier1,66,200
2021-01-11,Google,Tier1,67,204
2021-01-11,Google,Tier1,68,208
2021-01-11,Google,Tier1,69,212
2021-01-11,Google,Tier1,70,216
2021-01-11,Google,Tier1,73,220
2021-01-11,Google,Tier1,74,224
2021-01-11,Google,Tier1,75,228
2021-01-11,Google,Tier1,76,232
2021-01-11,Google,Tier1,77,236
2021-01-11,Google,Tier1,78,240
2021-01-11,Google,Tier1,84,244
2021-01-11,Google,Tier1,93,248
2021-01-11,Google,Tier1,94,252
2021-01-11,Google,Tier1,95,256
2021-01-11,Google,Tier1,96,260
2021-01-11,Google,Tier1,97,264
2021-01-11,Google,Tier1,98,268
2021-01-11,Google,Tier1,99,272
2021-01-11,Google,Tier1,100,276
2021-01-11,Google,Tier1,101,280
2021-01-11,Google,Tier1,102,284
2021-01-11,Google,Tier1,103,288
2021-01-11,Google,Tier1,104,292
2021-01-11,Google,Tier1,105,296
2021-01-11,Google,US,1,2.78
2021-01-11,Google,US,2,4.64
2021-01-11,Google,US,3,6.16
2021-01-11,Google,US,4,7.44
2021-01-11,Google,US,5,8.62
2021-01-11,Google,US,6,9.69
2021-01-11,Google,US,7,10.64
2021-01-11,Google,US,8,11.52
2021-01-11,Google,US,9,12.51
2021-01-11,Google,US,10,13.36
2021-01-11,Google,US,11,14.14
2021-01-11,Google,US,12,14.86
2021-01-11,Google,US,13,15.57
2021-01-11,Google,US,14,16.47
2021-01-11,Google,US,15,17.15
2021-01-11,Google,US,16,17.81
2021-01-11,Google,US,17,18.39
2021-01-11,Google,US,18,19.15
2021-01-11,Google,US,19,19.76
2021-01-11,Google,US,20,20.34
2021-01-11,Google,US,21,20.86
2021-01-11,Google,US,22,21.45
2021-01-11,Google,US,23,22.07
2021-01-11,Google,US,24,22.58
2021-01-11,Google,US,25,23.1
2021-01-11,Google,US,26,23.55
2021-01-11,Google,US,27,24.08
2021-01-11,Google,US,28,24.59
2021-01-11,Google,US,29,25.03
2021-01-11,Google,US,30,25.49
2021-01-11,Google,US,31,26.05
2021-01-11,Google,US,32,26.53
2021-01-11,Google,US,33,26.95
2021-01-11,Google,US,34,27.36
2021-01-11,Google,US,35,27.85
2021-01-11,Google,US,36,28.31
2021-01-11,Google,US,37,28.71
2021-01-11,Google,US,38,29.09
2021-01-11,Google,US,39,29.45
2021-01-11,Google,US,40,29.88
2021-01-11,Google,US,41,30.3
2021-01-11,Google,US,42,30.63
2021-01-11,Google,US,43,30.96
2021-01-11,Google,US,44,31.37
2021-01-11,Google,US,45,31.71
2021-01-11,Google,US,46,32.02
2021-01-11,Google,US,47,32.31
2021-01-11,Google,US,48,32.65
2021-01-11,Google,US,49,33
2021-01-11,Google,US,50,33.3
2021-01-11,Google,US,51,33.6
2021-01-11,Google,US,52,33.93
2021-01-11,Google,US,53,34.7
2021-01-11,Google,US,54,35.19
2021-01-11,Google,US,55,35.52
2021-01-11,Google,US,56,35.96
2021-01-11,Google,US,57,36.38
2021-01-11,Google,US,58,36.71
2021-01-11,Google,US,59,37.02
2021-01-11,Google,US,60,37.33
2021-01-11,Google,US,61,37.7
2021-01-11,Google,US,62,38.02
2021-01-11,Google,US,63,38.31
2021-01-11,Google,US,64,38.66
2021-01-11,Google,US,65,38.92
2021-01-11,Google,US,66,39.26
2021-01-11,Google,US,67,39.55
2021-01-11,Google,US,68,39.76
2021-01-11,Google,US,69,39.99
2021-01-11,Google,US,70,40.28
2021-01-11,Google,US,71,40.5
2021-01-11,Google,US,72,40.69
2021-01-11,Google,US,73,40.9
2021-01-11,Google,US,74,41.13
2021-01-11,Google,US,75,41.38
2021-01-11,Google,US,76,41.58
2021-01-11,Google,US,77,41.75
2021-01-11,Google,US,78,41.95
2021-01-11,Google,US,79,42.21
2021-01-11,Google,US,80,42.41
2021-01-11,Google,US,81,42.58
2021-01-11,Google,US,82,42.79
2021-01-11,Google,US,83,43.1
2021-01-11,Google,US,84,43.29
2021-01-11,Google,US,85,43.48
2021-01-11,Google,US,86,43.66
2021-01-11,Google,US,87,43.84
2021-01-11,Google,US,88,44.13
2021-01-11,Google,US,89,44.32
2021-01-11,Google,US,90,44.49
2021-01-11,Google,US,91,44.68
2021-01-11,Google,US,92,44.93
2021-01-11,Google,US,93,45.11
2021-01-11,Google,US,94,45.27
2021-01-11,Google,US,95,45.45
2021-01-11,Google,US,96,45.68
2021-01-11,Google,US,97,45.87
2021-01-11,Google,US,98,46.05
2021-01-11,Google,US,99,46.22
2021-01-11,Google,US,100,46.36
2021-01-11,Google,US,101,46.63
2021-01-11,Google,US,102,46.79
2021-01-11,Google,US,103,46.93
2021-01-11,Google,US,104,47.09
2021-01-11,Google,US,105,47.56
2021-01-11,Google,US,106,47.75
2021-01-11,Google,US,107,47.93
2021-01-11,Organic,Arab,1,0
2021-01-11,Organic,Arab,58,4
2021-01-11,Organic,Asia,1,7
2021-01-11,Organic,Europe,1,1.71
2021-01-11,Organic,Europe,2,3.14
2021-01-11,Organic,Europe,3,4.57
2021-01-11,Organic,Europe,4,5.71
2021-01-11,Organic,Europe,5,6.86
2021-01-11,Organic,Europe,6,8
2021-01-11,Organic,Europe,7,9.14
2021-01-11,Organic,Europe,8,10.29
2021-01-11,Organic,Europe,9,11.43
2021-01-11,Organic,Europe,10,12.29
2021-01-11,Organic,Europe,11,13.57
2021-01-11,Organic,Europe,12,14.86
2021-01-11,Organic,Europe,13,16.14
2021-01-11,Organic,Europe,14,17.43
2021-01-11,Organic,Europe,15,18.71
2021-01-11,Organic,Europe,16,20
2021-01-11,Organic,Europe,17,21.29
2021-01-11,Organic,Europe,18,22.57
2021-01-11,Organic,Europe,19,23.86
2021-01-11,Organic,Europe,20,25.14
2021-01-11,Organic,Europe,21,27
2021-01-11,Organic,Europe,22,28.86
2021-01-11,Organic,Europe,23,30.71
2021-01-11,Organic,Europe,24,32.57
2021-01-11,Organic,Europe,25,34.43
2021-01-11,Organic,Europe,26,36.29
2021-01-11,Organic,Europe,27,38.14
2021-01-11,Organic,Europe,28,40
2021-01-11,Organic,Europe,29,41.86
2021-01-11,Organic,Europe,30,43.71
2021-01-11,Organic,Europe,31,45.57
2021-01-11,Organic,Europe,32,47.43
2021-01-11,Organic,Europe,33,49.29
2021-01-11,Organic,Europe,34,51.14
2021-01-11,Organic,Europe,35,53
2021-01-11,Organic,Europe,36,54.86
2021-01-11,Organic,Europe,37,56.71
2021-01-11,Organic,Europe,38,58.57
2021-01-11,Organic,Europe,39,60.43
2021-01-11,Organic,Europe,40,62.29
2021-01-11,Organic,Europe,41,64.14
2021-01-11,Organic,Europe,42,65.57
2021-01-11,Organic,Europe,43,67
2021-01-11,Organic,Europe,44,68.43
2021-01-11,Organic,Europe,45,69.86
2021-01-11,Organic,Europe,46,71.29
2021-01-11,Organic,Europe,47,72.71
2021-01-11,Organic,Europe,48,74.14
2021-01-11,Organic,Europe,49,75.57
2021-01-11,Organic,Europe,50,76.43
2021-01-11,Organic,Europe,51,77.86
2021-01-11,Organic,Europe,52,79.29
2021-01-11,Organic,Europe,53,80.71
2021-01-11,Organic,Europe,54,82.14
2021-01-11,Organic,Europe,55,83.57
2021-01-11,Organic,Europe,56,85
2021-01-11,Organic,Europe,57,86.43
2021-01-11,Organic,Europe,58,87.86
2021-01-11,Organic,Europe,59,89.29
2021-01-11,Organic,Europe,60,90.14
2021-01-11,Organic,Europe,61,91
2021-01-11,Organic,Europe,62,91.86
2021-01-11,Organic,Europe,63,92.71
2021-01-11,Organic,Europe,64,93.57
2021-01-11,Organic,Europe,65,94.43
2021-01-11,Organic,Europe,66,95.86
2021-01-11,Organic,Europe,67,97.29
2021-01-11,Organic,Europe,68,98.14
2021-01-11,Organic,Europe,69,99
2021-01-11,Organic,Europe,70,99.86
2021-01-11,Organic,Europe,71,100.71
2021-01-11,Organic,Europe,72,101.57
2021-01-11,Organic,Europe,73,102.43
2021-01-11,Organic,Europe,74,103.29
2021-01-11,Organic,Europe,75,104.14
2021-01-11,Organic,Europe,76,105
2021-01-11,Organic,Europe,77,105.86
2021-01-11,Organic,Europe,78,106.71
2021-01-11,Organic,Europe,79,107.14
2021-01-11,Organic,Europe,80,107.57
2021-01-11,Organic,Europe,81,108
2021-01-11,Organic,Europe,82,108.43
2021-01-11,Organic,Europe,83,108.86
2021-01-11,Organic,Europe,84,109.29
2021-01-11,Organic,Europe,85,109.71
2021-01-11,Organic,Europe,86,110.14
2021-01-11,Organic,Europe,87,110.57
2021-01-11,Organic,Europe,88,111
2021-01-11,Organic,Europe,89,111.43
2021-01-11,Organic,Europe,90,111.86
2021-01-11,Organic,Europe,91,112.29
2021-01-11,Organic,Europe,92,112.71
2021-01-11,Organic,Europe,93,113.14
2021-01-11,Organic,Europe,94,113.57
2021-01-11,Organic,Europe,95,114
2021-01-11,Organic,Europe,96,114.43
2021-01-11,Organic,Europe,97,114.86
2021-01-11,Organic,Europe,98,115.29
2021-01-11,Organic,Europe,99,115.71
2021-01-11,Organic,Europe,100,116.14
2021-01-11,Organic,Europe,101,116.57
2021-01-11,Organic,Europe,102,117
2021-01-11,Organic,Europe,103,117.43
2021-01-11,Organic,Europe,104,117.86
2021-01-11,Organic,Europe,105,118.29
2021-01-11,Organic,Europe,106,118.71
2021-01-11,Organic,Europe,107,119.14
2021-01-11,Organic,Latam,1,0
2021-01-11,Organic,Latam,2,1.5
2021-01-11,Organic,Latam,3,3
2021-01-11,Organic,Latam,4,4.5
2021-01-11,Organic,Latam,56,6.5
2021-01-11,Organic,Latam,57,8.5
2021-01-11,Organic,Latam,58,10.5
2021-01-11,Organic,Latam,59,12.5
2021-01-11,Organic,Latam,60,14.5
2021-01-11,Organic,Latam,61,16.5
2021-01-11,Organic,Latam,62,18.5
2021-01-11,Organic,Latam,69,20.5
2021-01-11,Organic,Latam,70,22.5
2021-01-11,Organic,Latam,71,24.5
2021-01-11,Organic,Latam,72,26.5
2021-01-11,Organic,Latam,73,28.5
2021-01-11,Organic,Latam,74,30.5
2021-01-11,Organic,Latam,75,32.5
2021-01-11,Organic,Latam,76,34.5
2021-01-11,Organic,Latam,77,36.5
2021-01-11,Organic,Latam,78,38.5
2021-01-11,Organic,Latam,79,40.5
2021-01-11,Organic,Latam,80,42.5
2021-01-11,Organic,Latam,81,44.5
2021-01-11,Organic,Latam,82,46.5
2021-01-11,Organic,Latam,83,48.5
2021-01-11,Organic,Latam,84,50.5
2021-01-11,Organic,Latam,85,52.5
2021-01-11,Organic,Other,1,3.86
2021-01-11,Organic,Other,2,5.7
2021-01-11,Organic,Other,3,6.68
2021-01-11,Organic,Other,4,7.43
2021-01-11,Organic,Other,5,8.41
2021-01-11,Organic,Other,6,9.16
2021-01-11,Organic,Other,7,9.86
2021-01-11,Organic,Other,8,11.19
2021-01-11,Organic,Other,9,11.65
2021-01-11,Organic,Other,10,13.08
2021-01-11,Organic,Other,11,13.86
2021-01-11,Organic,Other,12,14.08
2021-01-11,Organic,Other,13,15.11
2021-01-11,Organic,Other,14,15.76
2021-01-11,Organic,Other,15,16.11
2021-01-11,Organic,Other,16,16.46
2021-01-11,Organic,Other,17,16.81
2021-01-11,Organic,Other,18,17.22
2021-01-11,Organic,Other,19,17.43
2021-01-11,Organic,Other,20,17.65
2021-01-11,Organic,Other,21,17.86
2021-01-11,Organic,Other,22,18.08
2021-01-11,Organic,Other,23,18.49
2021-01-11,Organic,Other,24,18.7
2021-01-11,Organic,Other,25,19.03
2021-01-11,Organic,Other,26,19.24
2021-01-11,Organic,Other,27,19.65
2021-01-11,Organic,Other,28,19.86
2021-01-11,Organic,Other,29,20.08
2021-01-11,Organic,Other,30,20.3
2021-01-11,Organic,Other,31,20.51
2021-01-11,Organic,Other,32,20.92
2021-01-11,Organic,Other,33,21.14
2021-01-11,Organic,Other,34,21.46
2021-01-11,Organic,Other,35,21.78
2021-01-11,Organic,Other,36,22.19
2021-01-11,Organic,Other,37,22.35
2021-01-11,Organic,Other,38,22.51
2021-01-11,Organic,Other,39,22.68
2021-01-11,Organic,Other,40,23.03
2021-01-11,Organic,Other,41,23.19
2021-01-11,Organic,Other,42,23.35
2021-01-11,Organic,Other,43,23.51
2021-01-11,Organic,Other,44,23.68
2021-01-11,Organic,Other,45,23.95
2021-01-11,Organic,Other,46,24.11
2021-01-11,Organic,Other,47,24.27
2021-01-11,Organic,Other,48,24.43
2021-01-11,Organic,Other,49,24.78
2021-01-11,Organic,Other,50,24.95
2021-01-11,Organic,Other,51,25.11
2021-01-11,Organic,Other,52,25.27
2021-01-11,Organic,Other,53,27.05
2021-01-11,Organic,Other,54,27.14
2021-01-11,Organic,Other,55,27.3
2021-01-11,Organic,Other,57,27.38
2021-01-11,Organic,Other,58,27.46
2021-01-11,Organic,Other,59,27.54
2021-01-11,Organic,Other,60,27.62
2021-01-11,Organic,Other,61,27.7
2021-01-11,Organic,Other,62,27.78
2021-01-11,Organic,Other,64,27.89
2021-01-11,Organic,Other,65,28
2021-01-11,Organic,Other,67,28.11
2021-01-11,Organic,Other,68,28.22
2021-01-11,Organic,Other,69,29.08
2021-01-11,Organic,Other,70,29.19
2021-01-11,Organic,Other,71,29.3
2021-01-11,Organic,Other,72,29.41
2021-01-11,Organic,Other,73,29.51
2021-01-11,Organic,Other,74,29.62
2021-01-11,Organic,Other,75,29.73
2021-01-11,Organic,Other,105,30.49
2021-01-11,Organic,RU,1,0.75
2021-01-11,Organic,RU,2,1.36
2021-01-11,Organic,RU,3,1.97
2021-01-11,Organic,RU,4,2.43
2021-01-11,Organic,RU,5,2.92
2021-01-11,Organic,RU,6,3.39
2021-01-11,Organic,RU,7,4.13
2021-01-11,Organic,RU,8,4.57
2021-01-11,Organic,RU,9,5.04
2021-01-11,Organic,RU,10,5.46
2021-01-11,Organic,RU,11,5.92
2021-01-11,Organic,RU,12,6.42
2021-01-11,Organic,RU,13,6.92
2021-01-11,Organic,RU,14,7.36
2021-01-11,Organic,RU,15,7.76
2021-01-11,Organic,RU,16,8.13
2021-01-11,Organic,RU,17,8.49
2021-01-11,Organic,RU,18,8.82
2021-01-11,Organic,RU,19,9.07
2021-01-11,Organic,RU,20,9.28
2021-01-11,Organic,RU,21,9.49
2021-01-11,Organic,RU,22,9.68
2021-01-11,Organic,RU,23,9.78
2021-01-11,Organic,RU,24,10.01
2021-01-11,Organic,RU,25,10.14
2021-01-11,Organic,RU,26,10.35
2021-01-11,Organic,RU,27,10.49
2021-01-11,Organic,RU,28,10.63
2021-01-11,Organic,RU,29,10.79
2021-01-11,Organic,RU,30,10.93
2021-01-11,Organic,RU,31,11.11
2021-01-11,Organic,RU,32,11.28
2021-01-11,Organic,RU,33,11.46
2021-01-11,Organic,RU,34,11.63
2021-01-11,Organic,RU,35,11.79
2021-01-11,Organic,RU,36,12
2021-01-11,Organic,RU,37,12.18
2021-01-11,Organic,RU,38,12.36
2021-01-11,Organic,RU,39,12.5
2021-01-11,Organic,RU,40,12.76
2021-01-11,Organic,RU,41,12.94
2021-01-11,Organic,RU,42,13.1
2021-01-11,Organic,RU,43,13.32
2021-01-11,Organic,RU,44,13.61
2021-01-11,Organic,RU,45,13.83
2021-01-11,Organic,RU,46,13.96
2021-01-11,Organic,RU,47,14.08
2021-01-11,Organic,RU,48,14.25
2021-01-11,Organic,RU,49,14.42
2021-01-11,Organic,RU,50,14.54
2021-01-11,Organic,RU,51,14.6
2021-01-11,Organic,RU,52,14.68
2021-01-11,Organic,RU,53,14.75
2021-01-11,Organic,RU,54,14.82
2021-01-11,Organic,RU,55,14.9
2021-01-11,Organic,RU,56,15.01
2021-01-11,Organic,RU,57,15.14
2021-01-11,Organic,RU,58,15.31
2021-01-11,Organic,RU,59,15.36
2021-01-11,Organic,RU,60,15.39
2021-01-11,Organic,RU,62,15.42
2021-01-11,Organic,RU,68,15.46
2021-01-11,Organic,RU,69,15.5
2021-01-11,Organic,RU,95,15.54
2021-01-11,Organic,RU,96,15.58
2021-01-11,Organic,RU,97,15.63
2021-01-11,Organic,RU,100,15.67
2021-01-11,Organic,RU,103,15.71
2021-01-11,Organic,RU,105,15.75
2021-01-11,Organic,RU,107,15.79
